"Port-level Exports"
"Current date: 04/04/2017 3:16 PM (Eastern Daylight Time)"
"Time","Port","Commodity","Country","Containerized Vessel Total Exports Value ($US)","Containerized Vessel Total Exports SWT (kg)",
"2005","Tampa, FL (District)","Total All Commodities","Asia - Other","20,492,132","18,112,971"
"2005","Tampa, FL (District)","Total All Commodities","Europe","23,458,036","10,270,227"
"2005","Boca Grande, FL (Port)","Total All Commodities","World Total","3,458","1,386"
"2005","Fernandina, FL (Port)","Total All Commodities","World Total","78,914,797","57,932,168"
"2005","Fernandina, FL (Port)","Total All Commodities","Asia","30,000","5,547"
"2005","Fernandina, FL (Port)","Total All Commodities","Asia Near East","30,000","5,547"
"2005","Fernandina, FL (Port)","Total All Commodities","Europe","5,206","17,123"
"2005","Jacksonville, FL (Port)","Total All Commodities","World Total","1,692,398,364","516,378,432"
"2005","Jacksonville, FL (Port)","Total All Commodities","Asia","34,208,971","9,638,883"
"2005","Jacksonville, FL (Port)","Total All Commodities","Asia Near East","19,063,833","3,678,088"
"2005","Jacksonville, FL (Port)","Total All Commodities","Asia - South","197,360","307,747"
"2005","Jacksonville, FL (Port)","Total All Commodities","Asia - Other","15,112,778","5,663,618"
"2005","Jacksonville, FL (Port)","Total All Commodities","Europe","16,460,383","4,681,790"
"2005","Panama City, FL (Port)","Total All Commodities","World Total","115,765,830","35,198,865"
"2005","Panama City, FL (Port)","Total All Commodities","Asia","822,460","2,100,000"
"2005","Panama City, FL (Port)","Total All Commodities","Asia Near East","822,460","2,100,000"
"2005","Port Canaveral, FL (Port)","Total All Commodities","World Total","2,284,364","841,688"
"2005","Port Canaveral, FL (Port)","Total All Commodities","Asia","158,740","94,061"
"2005","Port Canaveral, FL (Port)","Total All Commodities","Asia - Other","158,740","94,061"
"2005","Port Canaveral, FL (Port)","Total All Commodities","Europe","14,712","22,051"
"2005","Port Manatee, FL (Port)","Total All Commodities","World Total","5,695,595","6,005,808"
"2005","Port Manatee, FL (Port)","Total All Commodities","Europe","5,108,805","5,031,494"
"2005","St. Petersburg, FL (Port)","Total All Commodities","World Total","20,460","4,043"
"2005","St. Petersburg, FL (Port)","Total All Commodities","Asia","20,460","4,043"
"2005","St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","20,460","4,043"
"2005","Tampa, FL (Port)","Total All Commodities","World Total","53,335,100","53,974,662"
"2005","Tampa, FL (Port)","Total All Commodities","Asia","10,389,057","25,700,645"
"2005","Tampa, FL (Port)","Total All Commodities","Asia Near East","4,666,709","11,691,237"
"2005","Tampa, FL (Port)","Total All Commodities","Asia - South","522,194","1,658,159"
"2005","Tampa, FL (Port)","Total All Commodities","Asia - Other","5,200,154","12,351,249"
"2005","Tampa, FL (Port)","Total All Commodities","Europe","1,868,930","517,769"
"2005","U.S. Virgin Islands (District)","Total All Commodities","World Total","1,839,817","6,374,629"
"2005","U.S. Virgin Islands (District)","Total All Commodities","Asia","112,357","27,140"
"2005","U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","112,357","27,140"
"2005","U.S. Virgin Islands (District)","Total All Commodities","Europe","143,021","18,737"
"2005","Charlotte Amalie, VI (Port)","Total All Commodities","World Total","252,640","72,183"
"2005","Charlotte Amalie, VI (Port)","Total All Commodities","Asia","112,357","27,140"
"2005","Charlotte Amalie, VI (Port)","Total All Commodities","Asia - Other","112,357","27,140"
"2005","Charlotte Amalie, VI (Port)","Total All Commodities","Europe","42,737","3,039"
"2005","Christiansted, VI (Port)","Total All Commodities","World Total","1,084,540","5,970,933"
"2005","Coral Bay, VI (Port)","Total All Commodities","World Total","285,550","221,992"
"2005","Coral Bay, VI (Port)","Total All Commodities","Europe","100,284","15,698"
"2005","Cruz Bay, VI (Port)","Total All Commodities","World Total","217,087","109,521"
"2005","Washington, DC (District)","Total All Commodities","World Total","249,134","69,644"
"2005","Washington, DC (District)","Total All Commodities","Asia","156,520","36,584"
"2005","Washington, DC (District)","Total All Commodities","Asia Near East","10,000","17,540"
"2005","Washington, DC (District)","Total All Commodities","Asia - Other","146,520","19,044"
"2005","Washington, DC (District)","Total All Commodities","Europe","36,420","21,020"
"2005","Alexandria, VA (Port)","Total All Commodities","World Total","8,453","1,593"
"2005","Alexandria, VA (Port)","Total All Commodities","Europe","5,200","118"
"2005","Washington, DC (Port)","Total All Commodities","World Total","240,681","68,051"
"2005","Washington, DC (Port)","Total All Commodities","Asia","156,520","36,584"
"2005","Washington, DC (Port)","Total All Commodities","Asia Near East","10,000","17,540"
"2005","Washington, DC (Port)","Total All Commodities","Asia - Other","146,520","19,044"
"2005","Washington, DC (Port)","Total All Commodities","Europe","31,220","20,902"
"2005","Wilmington, NC (District)","Total All Commodities","World Total","583,455,207","235,558,199"
"2005","Wilmington, NC (District)","Total All Commodities","Asia","328,604,849","215,037,958"
"2005","Wilmington, NC (District)","Total All Commodities","Asia Near East","100,455,035","9,500,901"
"2005","Wilmington, NC (District)","Total All Commodities","Asia - South","3,380,698","5,161,564"
"2005","Wilmington, NC (District)","Total All Commodities","Asia - Other","224,769,116","200,375,493"
"2005","Wilmington, NC (District)","Total All Commodities","Europe","47,642,709","2,777,511"
"2005","Beaufort-Morehead City, NC (Port)","Total All Commodities","World Total","22,262,387","1,218,097"
"2005","Beaufort-Morehead City, NC (Port)","Total All Commodities","Asia","2,891,110","98,145"
"2005","Beaufort-Morehead City, NC (Port)","Total All Commodities","Asia Near East","2,891,110","98,145"
"2005","Beaufort-Morehead City, NC (Port)","Total All Commodities","Europe","4,443,799","114,853"
"2005","Wilmington, NC (Port)","Total All Commodities","World Total","561,192,820","234,340,102"
"2005","Wilmington, NC (Port)","Total All Commodities","Asia","325,713,739","214,939,813"
"2005","Wilmington, NC (Port)","Total All Commodities","Asia Near East","97,563,925","9,402,756"
"2005","Wilmington, NC (Port)","Total All Commodities","Asia - South","3,380,698","5,161,564"
"2005","Wilmington, NC (Port)","Total All Commodities","Asia - Other","224,769,116","200,375,493"
"2005","Wilmington, NC (Port)","Total All Commodities","Europe","43,198,910","2,662,658"
"2006","Total All Ports","Total All Commodities","World Total","158,932,073,754","73,564,641,713"
"2006","Total All Ports","Total All Commodities","Asia","71,725,059,295","45,762,357,274"
"2006","Total All Ports","Total All Commodities","Asia Near East","6,564,828,422","2,096,142,855"
"2006","Total All Ports","Total All Commodities","Asia - South","2,688,641,680","1,714,713,958"
"2006","Total All Ports","Total All Commodities","Asia - Other","62,476,759,448","41,952,560,795"
"2006","Total All Ports","Total All Commodities","Europe","48,320,207,429","13,504,093,467"
"2006","Anchorage, AK (District)","Total All Commodities","World Total","819,741,328","321,194,153"
"2006","Anchorage, AK (District)","Total All Commodities","Asia","636,494,545","249,545,087"
"2006","Anchorage, AK (District)","Total All Commodities","Asia - Other","636,494,545","249,545,087"
"2006","Anchorage, AK (District)","Total All Commodities","Europe","181,393,708","70,896,228"
"2006","Anchorage, AK (Port)","Total All Commodities","World Total","817,645,242","320,168,045"
"2006","Anchorage, AK (Port)","Total All Commodities","Asia","635,634,782","248,933,524"
"2006","Anchorage, AK (Port)","Total All Commodities","Asia - Other","635,634,782","248,933,524"
"2006","Anchorage, AK (Port)","Total All Commodities","Europe","180,169,817","70,483,357"
"2006","Dalton Cache, AK (Port)","Total All Commodities","World Total","21,000","23,133"
"2006","Dalton Cache, AK (Port)","Total All Commodities","Asia","21,000","23,133"
"2006","Dalton Cache, AK (Port)","Total All Commodities","Asia - Other","21,000","23,133"
"2006","Ketchikan, AK (Port)","Total All Commodities","World Total","968,047","287,884"
"2006","Ketchikan, AK (Port)","Total All Commodities","Europe","968,047","287,884"
"2006","Petersburg, AK (Port)","Total All Commodities","World Total","194,526","28,939"
"2006","Petersburg, AK (Port)","Total All Commodities","Asia","134,394","17,069"
"2006","Petersburg, AK (Port)","Total All Commodities","Asia - Other","134,394","17,069"
"2006","Petersburg, AK (Port)","Total All Commodities","Europe","47,700","10,196"
"2006","Sitka, AK (Port)","Total All Commodities","World Total","912,513","686,152"
"2006","Sitka, AK (Port)","Total All Commodities","Asia","704,369","571,361"
"2006","Sitka, AK (Port)","Total All Commodities","Asia - Other","704,369","571,361"
"2006","Sitka, AK (Port)","Total All Commodities","Europe","208,144","114,791"
"2006","Baltimore, MD (District)","Total All Commodities","World Total","3,248,049,129","1,060,593,151"
"2006","Baltimore, MD (District)","Total All Commodities","Asia","617,861,899","441,249,509"
"2006","Baltimore, MD (District)","Total All Commodities","Asia Near East","179,286,605","34,786,589"
"2006","Baltimore, MD (District)","Total All Commodities","Asia - South","34,033,924","25,632,727"
"2006","Baltimore, MD (District)","Total All Commodities","Asia - Other","404,541,370","380,830,193"
"2006","Baltimore, MD (District)","Total All Commodities","Europe","1,374,644,331","314,989,585"
"2006","Annapolis, MD (Port)","Total All Commodities","World Total","19,684,786","4,017,333"
"2006","Annapolis, MD (Port)","Total All Commodities","Asia","1,999,308","1,423,150"
"2006","Annapolis, MD (Port)","Total All Commodities","Asia Near East","121,516","29,264"
"2006","Annapolis, MD (Port)","Total All Commodities","Asia - South","27,125","289,001"
"2006","Annapolis, MD (Port)","Total All Commodities","Asia - Other","1,850,667","1,104,885"
"2006","Annapolis, MD (Port)","Total All Commodities","Europe","11,452,708","1,617,598"
"2006","Baltimore, MD (Port)","Total All Commodities","World Total","3,228,301,517","1,056,460,817"
"2006","Baltimore, MD (Port)","Total All Commodities","Asia","615,853,019","439,809,066"
"2006","Baltimore, MD (Port)","Total All Commodities","Asia Near East","179,165,089","34,757,325"
"2006","Baltimore, MD (Port)","Total All Commodities","Asia - South","34,006,799","25,343,726"
"2006","Baltimore, MD (Port)","Total All Commodities","Asia - Other","402,681,131","379,708,015"
"2006","Baltimore, MD (Port)","Total All Commodities","Europe","1,363,138,369","313,274,279"
"2006","Cambridge, MD (Port)","Total All Commodities","World Total","29,895","55,651"
"2006","Cambridge, MD (Port)","Total All Commodities","Asia","9,572","17,293"
"2006","Cambridge, MD (Port)","Total All Commodities","Asia - Other","9,572","17,293"
"2006","Cambridge, MD (Port)","Total All Commodities","Europe","20,323","38,358"
"2006","Crisfield, MD (Port)","Total All Commodities","World Total","32,931","59,350"
"2006","Crisfield, MD (Port)","Total All Commodities","Europe","32,931","59,350"
"2006","Boston, MA (District)","Total All Commodities","World Total","841,238,372","318,969,494"
"2006","Boston, MA (District)","Total All Commodities","Asia","387,104,301","236,351,569"
"2006","Boston, MA (District)","Total All Commodities","Asia Near East","32,998,000","14,033,310"
"2006","Boston, MA (District)","Total All Commodities","Asia - South","5,739,725","11,219,970"
"2006","Boston, MA (District)","Total All Commodities","Asia - Other","348,366,576","211,098,289"
"2006","Boston, MA (District)","Total All Commodities","Europe","422,286,994","70,663,489"
"2006","Boston, MA (Port)","Total All Commodities","World Total","829,497,815","316,635,112"
"2006","Boston, MA (Port)","Total All Commodities","Asia","387,083,908","236,304,578"
"2006","Boston, MA (Port)","Total All Commodities","Asia Near East","32,998,000","14,033,310"
"2006","Boston, MA (Port)","Total All Commodities","Asia - South","5,739,725","11,219,970"
"2006","Boston, MA (Port)","Total All Commodities","Asia - Other","348,346,183","211,051,298"
"2006","Boston, MA (Port)","Total All Commodities","Europe","420,177,122","70,382,005"
"2006","Bridgeport, CT (Port)","Total All Commodities","World Total","1,033,666","137,728"
"2006","Bridgeport, CT (Port)","Total All Commodities","Asia","14,518","216"
"2006","Bridgeport, CT (Port)","Total All Commodities","Asia - Other","14,518","216"
"2006","Bridgeport, CT (Port)","Total All Commodities","Europe","986,242","121,966"
"2006","Fall River, MA (Port)","Total All Commodities","World Total","902,941","348,244"
"2006","Fall River, MA (Port)","Total All Commodities","Asia","5,875","46,775"
"2006","Fall River, MA (Port)","Total All Commodities","Asia - Other","5,875","46,775"
"2006","Gloucester, MA (Port)","Total All Commodities","World Total","81,000","34,248"
"2006","Hartford, CT (Port)","Total All Commodities","World Total","456,466","40,552"
"2006","Hartford, CT (Port)","Total All Commodities","Europe","456,466","40,552"
"2006","New Bedford, MA (Port)","Total All Commodities","World Total","624,265","64,512"
"2006","New Bedford, MA (Port)","Total All Commodities","Europe","624,265","64,512"
"2006","New Haven, CT (Port)","Total All Commodities","World Total","39,210","54,136"
"2006","New Haven, CT (Port)","Total All Commodities","Europe","39,210","54,136"
"2006","New London, CT (Port)","Total All Commodities","World Total","3,689","318"
"2006","New London, CT (Port)","Total All Commodities","Europe","3,689","318"
"2006","Salem, MA (Port)","Total All Commodities","World Total","8,599,320","1,654,644"
"2006","Buffalo, NY (District)","Total All Commodities","World Total","71,106,715","14,402,967"
"2006","Buffalo, NY (District)","Total All Commodities","Asia","4,775,198","1,470,996"
"2006","Buffalo, NY (District)","Total All Commodities","Asia Near East","869,872","131,790"
"2006","Buffalo, NY (District)","Total All Commodities","Asia - Other","3,905,326","1,339,206"
"2006","Buffalo, NY (District)","Total All Commodities","Europe","64,264,050","12,652,969"
"2006","Buffalo-Niagara Falls, NY (Port)","Total All Commodities","World Total","65,002,894","13,640,899"
"2006","Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Asia","4,566,614","1,258,949"
"2006","Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Asia Near East","869,872","131,790"
"2006","Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Asia - Other","3,696,742","1,127,159"
"2006","Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Europe","58,677,125","12,230,442"
"2006","Rochester, NY (Port)","Total All Commodities","World Total","5,877,118","555,510"
"2006","Rochester, NY (Port)","Total All Commodities","Asia","53,040","9,967"
"2006","Rochester, NY (Port)","Total All Commodities","Asia - Other","53,040","9,967"
"2006","Rochester, NY (Port)","Total All Commodities","Europe","5,515,766","418,049"
"2006","Syracuse, NY (Port)","Total All Commodities","World Total","148,703","104,974"
"2006","Syracuse, NY (Port)","Total All Commodities","Asia","77,544","100,496"
"2006","Syracuse, NY (Port)","Total All Commodities","Asia - Other","77,544","100,496"
"2006","Syracuse, NY (Port)","Total All Commodities","Europe","71,159","4,478"
"2006","Utica, NY (Port)","Total All Commodities","World Total","78,000","101,584"
"2006","Utica, NY (Port)","Total All Commodities","Asia","78,000","101,584"
"2006","Utica, NY (Port)","Total All Commodities","Asia - Other","78,000","101,584"
"2006","Charleston, SC (District)","Total All Commodities","World Total","10,710,274,521","4,550,744,844"
"2006","Charleston, SC (District)","Total All Commodities","Asia","2,454,039,787","1,361,412,672"
"2006","Charleston, SC (District)","Total All Commodities","Asia Near East","576,348,824","231,160,554"
"2006","Charleston, SC (District)","Total All Commodities","Asia - South","385,843,481","208,307,562"
"2006","Charleston, SC (District)","Total All Commodities","Asia - Other","1,491,847,482","921,944,556"
"2006","Charleston, SC (District)","Total All Commodities","Europe","5,509,471,185","1,935,615,610"
"2006","Charleston, SC (Port)","Total All Commodities","World Total","10,709,693,298","4,550,658,003"
"2006","Charleston, SC (Port)","Total All Commodities","Asia","2,454,039,787","1,361,412,672"
"2006","Charleston, SC (Port)","Total All Commodities","Asia Near East","576,348,824","231,160,554"
"2006","Charleston, SC (Port)","Total All Commodities","Asia - South","385,843,481","208,307,562"
"2006","Charleston, SC (Port)","Total All Commodities","Asia - Other","1,491,847,482","921,944,556"
"2006","Charleston, SC (Port)","Total All Commodities","Europe","5,509,065,703","1,935,569,283"
"2006","Georgetown, SC (Port)","Total All Commodities","World Total","581,223","86,841"
"2006","Georgetown, SC (Port)","Total All Commodities","Europe","405,482","46,327"
"2006","Chicago, IL (District)","Total All Commodities","World Total","428,971,581","98,272,411"
"2006","Chicago, IL (District)","Total All Commodities","Asia","51,289,547","25,965,838"
"2006","Chicago, IL (District)","Total All Commodities","Asia Near East","6,006,842","1,695,212"
"2006","Chicago, IL (District)","Total All Commodities","Asia - South","2,500,993","882,305"
"2006","Chicago, IL (District)","Total All Commodities","Asia - Other","42,841,112","23,511,773"
"2006","Chicago, IL (District)","Total All Commodities","Europe","343,531,852","62,443,232"
"2006","Chicago, IL (Port)","Total All Commodities","World Total","428,873,353","98,220,654"
"2006","Chicago, IL (Port)","Total All Commodities","Asia","51,289,547","25,965,838"
"2006","Chicago, IL (Port)","Total All Commodities","Asia Near East","6,006,842","1,695,212"
"2006","Chicago, IL (Port)","Total All Commodities","Asia - South","2,500,993","882,305"
"2006","Chicago, IL (Port)","Total All Commodities","Asia - Other","42,841,112","23,511,773"
"2006","Chicago, IL (Port)","Total All Commodities","Europe","343,433,624","62,391,475"
"2006","Gary, IN (Port)","Total All Commodities","World Total","98,228","51,757"
"2006","Gary, IN (Port)","Total All Commodities","Europe","98,228","51,757"
"2006","Cleveland, OH (District)","Total All Commodities","World Total","20,994,974","33,647,006"
"2006","Cleveland, OH (District)","Total All Commodities","Asia","10,700,646","20,957,731"
"2006","Cleveland, OH (District)","Total All Commodities","Asia Near East","973,487","84,139"
"2006","Cleveland, OH (District)","Total All Commodities","Asia - South","371,760","90,379"
"2006","Cleveland, OH (District)","Total All Commodities","Asia - Other","9,355,399","20,783,213"
"2006","Cleveland, OH (District)","Total All Commodities","Europe","6,718,146","1,693,592"
"2006","Cleveland, OH (Port)","Total All Commodities","World Total","12,248,120","3,265,780"
"2006","Cleveland, OH (Port)","Total All Commodities","Asia","5,604,132","2,137,753"
"2006","Cleveland, OH (Port)","Total All Commodities","Asia Near East","973,487","84,139"
"2006","Cleveland, OH (Port)","Total All Commodities","Asia - South","371,760","90,379"
"2006","Cleveland, OH (Port)","Total All Commodities","Asia - Other","4,258,885","1,963,235"
"2006","Cleveland, OH (Port)","Total All Commodities","Europe","4,775,002","594,341"
"2006","Erie, PA (Port)","Total All Commodities","World Total","20,856","3,246"
"2006","Erie, PA (Port)","Total All Commodities","Asia","20,856","3,246"
"2006","Erie, PA (Port)","Total All Commodities","Asia - Other","20,856","3,246"
"2006","Huron, OH (Port)","Total All Commodities","World Total","1,908,752","1,078,717"
"2006","Huron, OH (Port)","Total All Commodities","Europe","1,908,752","1,078,717"
"2006","Toledo-Sandusky, OH (Port)","Total All Commodities","World Total","6,817,246","29,299,263"
"2006","Toledo-Sandusky, OH (Port)","Total All Commodities","Asia","5,075,658","18,816,732"
"2006","Toledo-Sandusky, OH (Port)","Total All Commodities","Asia - Other","5,075,658","18,816,732"
"2006","Toledo-Sandusky, OH (Port)","Total All Commodities","Europe","34,392","20,534"
"2006","Columbia-Snake, OR (District)","Total All Commodities","World Total","886,147,921","1,568,602,864"
"2006","Columbia-Snake, OR (District)","Total All Commodities","Asia","771,363,003","1,473,821,006"
"2006","Columbia-Snake, OR (District)","Total All Commodities","Asia Near East","25,804,447","17,034,940"
"2006","Columbia-Snake, OR (District)","Total All Commodities","Asia - South","12,421,063","30,509,886"
"2006","Columbia-Snake, OR (District)","Total All Commodities","Asia - Other","733,137,493","1,426,276,180"
"2006","Columbia-Snake, OR (District)","Total All Commodities","Europe","67,855,348","53,532,722"
"2006","Astoria, OR (Port)","Total All Commodities","World Total","385,839","159,859"
"2006","Astoria, OR (Port)","Total All Commodities","Asia","385,839","159,859"
"2006","Astoria, OR (Port)","Total All Commodities","Asia - Other","385,839","159,859"
"2006","Coos Bay, OR (Port)","Total All Commodities","World Total","236,595","510,336"
"2006","Coos Bay, OR (Port)","Total All Commodities","Asia","236,595","510,336"
"2006","Coos Bay, OR (Port)","Total All Commodities","Asia - Other","236,595","510,336"
"2006","Kalama, WA (Port)","Total All Commodities","World Total","5,360,220","34,326,158"
"2006","Kalama, WA (Port)","Total All Commodities","Asia","5,360,220","34,326,158"
"2006","Kalama, WA (Port)","Total All Commodities","Asia - Other","5,360,220","34,326,158"
"2006","Longview, WA (Port)","Total All Commodities","World Total","391,593","180,408"
"2006","Longview, WA (Port)","Total All Commodities","Asia","377,381","70,545"
"2006","Longview, WA (Port)","Total All Commodities","Asia - Other","377,381","70,545"
"2006","Longview, WA (Port)","Total All Commodities","Europe","14,212","109,863"
"2006","Newport, OR (Port)","Total All Commodities","World Total","323,475","185,344"
"2006","Newport, OR (Port)","Total All Commodities","Asia","166,425","125,493"
"2006","Newport, OR (Port)","Total All Commodities","Asia Near East","65,201","4,610"
"2006","Newport, OR (Port)","Total All Commodities","Asia - Other","101,224","120,883"
"2006","Portland, OR (Port)","Total All Commodities","World Total","795,182,751","1,144,904,256"
"2006","Portland, OR (Port)","Total All Commodities","Asia","683,682,904","1,051,152,267"
"2006","Portland, OR (Port)","Total All Commodities","Asia Near East","23,941,101","3,059,814"
"2006","Portland, OR (Port)","Total All Commodities","Asia - South","12,360,374","30,475,909"
"2006","Portland, OR (Port)","Total All Commodities","Asia - Other","647,381,429","1,017,616,544"
"2006","Portland, OR (Port)","Total All Commodities","Europe","67,139,543","53,172,839"
"2006","Vancouver, WA (Port)","Total All Commodities","World Total","84,267,448","388,336,503"
"2006","Vancouver, WA (Port)","Total All Commodities","Asia","81,153,639","387,476,348"
"2006","Vancouver, WA (Port)","Total All Commodities","Asia Near East","1,798,145","13,970,516"
"2006","Vancouver, WA (Port)","Total All Commodities","Asia - South","60,689","33,977"
"2006","Vancouver, WA (Port)","Total All Commodities","Asia - Other","79,294,805","373,471,855"
"2006","Vancouver, WA (Port)","Total All Commodities","Europe","701,593","250,020"
"2006","Detroit, MI (District)","Total All Commodities","World Total","2,793,475,963","485,607,331"
"2006","Detroit, MI (District)","Total All Commodities","Asia","57,726,791","18,307,192"
"2006","Detroit, MI (District)","Total All Commodities","Asia Near East","14,887,043","3,301,815"
"2006","Detroit, MI (District)","Total All Commodities","Asia - South","1,334,205","270,278"
"2006","Detroit, MI (District)","Total All Commodities","Asia - Other","41,505,543","14,735,099"
"2006","Detroit, MI (District)","Total All Commodities","Europe","2,708,680,495","441,565,214"
"2006","Battle Creek, MI (Port)","Total All Commodities","World Total","9,300","4,304"
"2006","Battle Creek, MI (Port)","Total All Commodities","Europe","9,300","4,304"
"2006","Detour City, MI (Port)","Total All Commodities","World Total","2,348,575","1,718,043"
"2006","Detour City, MI (Port)","Total All Commodities","Asia","75,612","65,340"
"2006","Detour City, MI (Port)","Total All Commodities","Asia - Other","75,612","65,340"
"2006","Detour City, MI (Port)","Total All Commodities","Europe","2,268,011","1,647,643"
"2006","Detroit, MI (Port)","Total All Commodities","World Total","2,621,688,728","430,735,204"
"2006","Detroit, MI (Port)","Total All Commodities","Asia","51,764,911","12,765,547"
"2006","Detroit, MI (Port)","Total All Commodities","Asia Near East","12,635,377","2,874,065"
"2006","Detroit, MI (Port)","Total All Commodities","Asia - South","918,978","153,739"
"2006","Detroit, MI (Port)","Total All Commodities","Asia - Other","38,210,556","9,737,743"
"2006","Detroit, MI (Port)","Total All Commodities","Europe","2,547,683,245","397,566,491"
"2006","Escanaba, MI (Port)","Total All Commodities","World Total","128,168","59,000"
"2006","Escanaba, MI (Port)","Total All Commodities","Asia","77,400","20,774"
"2006","Escanaba, MI (Port)","Total All Commodities","Asia - South","77,400","20,774"
"2006","Escanaba, MI (Port)","Total All Commodities","Europe","50,768","38,226"
"2006","Grand Haven, MI (Port)","Total All Commodities","World Total","574,853","775,535"
"2006","Muskegon, MI (Port)","Total All Commodities","World Total","44,354","44,998"
"2006","Muskegon, MI (Port)","Total All Commodities","Europe","44,354","44,998"
"2006","Port Huron, MI (Port)","Total All Commodities","World Total","160,241,823","48,973,960"
"2006","Port Huron, MI (Port)","Total All Commodities","Asia","5,808,868","5,455,531"
"2006","Port Huron, MI (Port)","Total All Commodities","Asia Near East","2,251,666","427,750"
"2006","Port Huron, MI (Port)","Total All Commodities","Asia - South","337,827","95,765"
"2006","Port Huron, MI (Port)","Total All Commodities","Asia - Other","3,219,375","4,932,016"
"2006","Port Huron, MI (Port)","Total All Commodities","Europe","150,189,883","38,988,265"
"2006","Saginaw-Bay City, MI (Port)","Total All Commodities","World Total","35,708","23,203"
"2006","Saginaw-Bay City, MI (Port)","Total All Commodities","Europe","30,480","2,203"
"2006","Sault Ste Marie, MI (Port)","Total All Commodities","World Total","8,404,454","3,273,084"
"2006","Sault Ste Marie, MI (Port)","Total All Commodities","Europe","8,404,454","3,273,084"
"2006","Duluth, MN (District)","Total All Commodities","World Total","32,132,550","45,640,011"
"2006","Duluth, MN (District)","Total All Commodities","Asia","30,318,577","45,057,449"
"2006","Duluth, MN (District)","Total All Commodities","Asia Near East","183,457","45,917"
"2006","Duluth, MN (District)","Total All Commodities","Asia - South","112,467","96,956"
"2006","Duluth, MN (District)","Total All Commodities","Asia - Other","30,022,653","44,914,576"
"2006","Duluth, MN (District)","Total All Commodities","Europe","1,628,973","477,592"
"2006","International Falls-Ranier, MN (Port)","Total All Commodities","World Total","32,132,550","45,640,011"
"2006","International Falls-Ranier, MN (Port)","Total All Commodities","Asia","30,318,577","45,057,449"
"2006","International Falls-Ranier, MN (Port)","Total All Commodities","Asia Near East","183,457","45,917"
"2006","International Falls-Ranier, MN (Port)","Total All Commodities","Asia - South","112,467","96,956"
"2006","International Falls-Ranier, MN (Port)","Total All Commodities","Asia - Other","30,022,653","44,914,576"
"2006","International Falls-Ranier, MN (Port)","Total All Commodities","Europe","1,628,973","477,592"
"2006","Honolulu, HI (District)","Total All Commodities","World Total","74,238,718","128,030,724"
"2006","Honolulu, HI (District)","Total All Commodities","Asia","68,029,444","125,308,164"
"2006","Honolulu, HI (District)","Total All Commodities","Asia Near East","242,328","133,222"
"2006","Honolulu, HI (District)","Total All Commodities","Asia - South","20,853","112,815"
"2006","Honolulu, HI (District)","Total All Commodities","Asia - Other","67,766,263","125,062,127"
"2006","Honolulu, HI (District)","Total All Commodities","Europe","2,250,761","509,139"
"2006","Hilo, HI (Port)","Total All Commodities","World Total","222,552","1,889,222"
"2006","Hilo, HI (Port)","Total All Commodities","Asia","222,552","1,889,222"
"2006","Hilo, HI (Port)","Total All Commodities","Asia - Other","222,552","1,889,222"
"2006","Honolulu, HI (Port)","Total All Commodities","World Total","73,292,466","125,861,214"
"2006","Honolulu, HI (Port)","Total All Commodities","Asia","67,741,772","123,216,061"
"2006","Honolulu, HI (Port)","Total All Commodities","Asia Near East","242,328","133,222"
"2006","Honolulu, HI (Port)","Total All Commodities","Asia - South","20,853","112,815"
"2006","Honolulu, HI (Port)","Total All Commodities","Asia - Other","67,478,591","122,970,024"
"2006","Honolulu, HI (Port)","Total All Commodities","Europe","1,827,011","435,689"
"2006","Kahului, HI (Port)","Total All Commodities","World Total","191,804","104,099"
"2006","Kahului, HI (Port)","Total All Commodities","Asia","38,620","102,081"
"2006","Kahului, HI (Port)","Total All Commodities","Asia - Other","38,620","102,081"
"2006","Kona, HI (Port)","Total All Commodities","World Total","423,750","73,450"
"2006","Kona, HI (Port)","Total All Commodities","Europe","423,750","73,450"
"2006","Nawiliwili-Port Allen, HI (Port)","Total All Commodities","World Total","108,146","102,739"
"2006","Nawiliwili-Port Allen, HI (Port)","Total All Commodities","Asia","26,500","100,800"
"2006","Nawiliwili-Port Allen, HI (Port)","Total All Commodities","Asia - Other","26,500","100,800"
"2006","Houston-Galveston, TX (District)","Total All Commodities","World Total","16,712,636,208","7,528,714,480"
"2006","Houston-Galveston, TX (District)","Total All Commodities","Asia","3,218,775,809","1,775,202,567"
"2006","Houston-Galveston, TX (District)","Total All Commodities","Asia Near East","1,301,801,285","451,322,452"
"2006","Houston-Galveston, TX (District)","Total All Commodities","Asia - South","372,134,979","261,038,432"
"2006","Houston-Galveston, TX (District)","Total All Commodities","Asia - Other","1,547,756,080","1,063,043,042"
"2006","Houston-Galveston, TX (District)","Total All Commodities","Europe","7,172,660,047","2,442,562,477"
"2006","Corpus Christi, TX (Port)","Total All Commodities","World Total","23,291,221","63,385,806"
"2006","Corpus Christi, TX (Port)","Total All Commodities","Asia","7,019,489","10,257,620"
"2006","Corpus Christi, TX (Port)","Total All Commodities","Asia - Other","7,019,489","10,257,620"
"2006","Corpus Christi, TX (Port)","Total All Commodities","Europe","525,394","2,500,000"
